# center mu_1 mu_2 mu_3 mu_4 mu_5
7.606466763247141216e+00 -4.076211638923231462e+00 -4.081585813966826848e+00 -4.035366870891156310e+00 -4.061908572984869181e+00 -3.973154799340111065e+00
7.624365971499156736e+00 -4.076497547507896613e+00 -4.081874660432617929e+00 -4.035664836427405255e+00 -4.062078220011253293e+00 -3.973411069561076481e+00
7.642256266914561280e+00 -4.076508030100188584e+00 -4.081825676684134763e+00 -4.035612265250505537e+00 -4.062168423280497542e+00 -3.973437456685386060e+00
7.660152083533705358e+00 -4.076956025476926371e+00 -4.082221645189086701e+00 -4.036062320632368916e+00 -4.062693565867074419e+00 -3.973956159240426000e+00
7.678045964935584777e+00 -4.076715720676491905e+00 -4.081983800013489372e+00 -4.035916600613833616e+00 -4.062671117297925072e+00 -3.973959071988407477e+00
7.695941893272025602e+00 -4.076736604837824629e+00 -4.082084201726230432e+00 -4.035956382545991872e+00 -4.062572692077145220e+00 -3.973849653844151231e+00
7.713835405280563329e+00 -4.076797705184809217e+00 -4.082117929029497105e+00 -4.035912468464943892e+00 -4.062589156172569993e+00 -3.973767740539203341e+00
7.731727985866484687e+00 -4.076615096122917059e+00 -4.081929259515469255e+00 -4.035750814304134515e+00 -4.062284931881177563e+00 -3.973588153429655101e+00
7.749604701395131023e+00 -4.077226933429715316e+00 -4.082608924371964321e+00 -4.036428565913357858e+00 -4.062832696691841328e+00 -3.974152255213011742e+00
7.767476544046173714e+00 -4.077105449260442604e+00 -4.082490352343352669e+00 -4.036266395969245302e+00 -4.062657961743154189e+00 -3.973985801620580904e+00
7.785344228678094503e+00 -4.077143035163826923e+00 -4.082466379050512018e+00 -4.036255397571036241e+00 -4.062799316262480254e+00 -3.974150600299925173e+00
7.803227612179853168e+00 -4.077120580674511885e+00 -4.082433317274372087e+00 -4.036252136800538182e+00 -4.062828065411690837e+00 -3.974200978473815038e+00
7.821112417829203523e+00 -4.077352298817197962e+00 -4.082656469110029107e+00 -4.036406731126081837e+00 -4.063076705817868728e+00 -3.974327464979933389e+00
7.838996463991435348e+00 -4.077359057009425136e+00 -4.082607355073626820e+00 -4.036405993475487897e+00 -4.063057157863914526e+00 -3.974383283880645656e+00
7.856878990267068374e+00 -4.077216837912722269e+00 -4.082441671230165881e+00 -4.036259985038406661e+00 -4.062933429570834143e+00 -3.974254519709507605e+00
7.874762679813011701e+00 -4.077565799435260097e+00 -4.082813115758879619e+00 -4.036724402176635529e+00 -4.063309225866848173e+00 -3.974748738398934389e+00
7.892653512118656955e+00 -4.077530408307180387e+00 -4.082844181398927574e+00 -4.036799464354789535e+00 -4.063228408593419161e+00 -3.974738278929660140e+00
7.910517597791615785e+00 -4.076559791498385543e+00 -4.081847936432136947e+00 -4.035981882889747574e+00 -4.062314870751199791e+00 -3.974041945750612204e+00
7.928348918980973714e+00 -4.077440302561349483e+00 -4.082778075563906484e+00 -4.036933917753986911e+00 -4.063072349533826788e+00 -3.974886620448348840e+00
7.946182597893603372e+00 -4.076606200920699585e+00 -4.081942963583081507e+00 -4.036020463010479453e+00 -4.062143706006616561e+00 -3.973951689604849236e+00
7.964015405472107290e+00 -4.077736091426981346e+00 -4.083095650556415990e+00 -4.037064158633882016e+00 -4.063189087671620570e+00 -3.974951095123191447e+00
7.981843949849661612e+00 -4.077400457424382729e+00 -4.082711770295675890e+00 -4.036603487796007528e+00 -4.062739880202385301e+00 -3.974502687643890031e+00
7.999666052364188928e+00 -4.078395693577721026e+00 -4.083763884476027783e+00 -4.037706266423593426e+00 -4.063694699644789132e+00 -3.975532895096534070e+00
8.017476504703626716e+00 -4.078381558912167471e+00 -4.083687550434367708e+00 -4.037687433607034748e+00 -4.063720213561269112e+00 -3.975622796276680138e+00
8.035290146724509697e+00 -4.078595225549202397e+00 -4.083836456440382179e+00 -4.037826038044450172e+00 -4.063959988808606205e+00 -3.975876530406377451e+00
8.053107306256201525e+00 -4.078149357353868076e+00 -4.083353292627499798e+00 -4.037421187870358530e+00 -4.063604179272171990e+00 -3.975549090247137318e+00
8.070911068631732022e+00 -4.077076241855388083e+00 -4.082209000094778162e+00 -4.036294538950040867e+00 -4.062561579199496009e+00 -3.974546685100901922e+00
8.088717545020973176e+00 -4.077040863778114144e+00 -4.082200150739042854e+00 -4.036365327668188563e+00 -4.062509585790982314e+00 -3.974578377675536345e+00
8.106534883072546549e+00 -4.076615739599494859e+00 -4.081728560488691926e+00 -4.035879900259079278e+00 -4.062063648559234075e+00 -3.974103543154082097e+00
8.124359821530548587e+00 -4.076554615719236274e+00 -4.081705826477012522e+00 -4.035852167904768528e+00 -4.061981845913159361e+00 -3.974036316343610320e+00
8.142181912370649144e+00 -4.077166885577053534e+00 -4.082246772529945389e+00 -4.036398071982708835e+00 -4.062695001627037783e+00 -3.974730967928933545e+00
8.159987425234684011e+00 -4.076228105042225103e+00 -4.081310808434194470e+00 -4.035323914988926397e+00 -4.061632839385296734e+00 -3.973560537323503450e+00
8.177789967049744035e+00 -4.075255754646866180e+00 -4.080291297154909458e+00 -4.034201125024923229e+00 -4.060683037087138736e+00 -3.972467841543960709e+00
8.195580031545974364e+00 -4.075217130101903784e+00 -4.080241733562120388e+00 -4.034056306244428569e+00 -4.060704067439202092e+00 -3.972421576704516788e+00
8.213364788419676543e+00 -4.074785360575085669e+00 -4.079817209641012354e+00 -4.033572143641961816e+00 -4.060241586340151976e+00 -3.971888499692269203e+00
8.231189533508571188e+00 -4.074779901679792538e+00 -4.079873236773254419e+00 -4.033625192975669904e+00 -4.060177537019144189e+00 -3.971833535276727556e+00
8.249017123613345603e+00 -4.074811629400125312e+00 -4.079928469810585767e+00 -4.033628520698423259e+00 -4.060074671130708523e+00 -3.971791338273605643e+00
8.266836314408504194e+00 -4.073777667334539387e+00 -4.078882850608879451e+00 -4.032576536015425539e+00 -4.059071990370032523e+00 -3.970782730008560080e+00
8.284672398857294340e+00 -4.072745590031610519e+00 -4.077877031375317429e+00 -4.031455430889877789e+00 -4.057963524773842146e+00 -3.969569581900717736e+00
8.302526679479820260e+00 -4.073169016830201272e+00 -4.078247133056448703e+00 -4.031830318941711511e+00 -4.058432237797586772e+00 -3.970016786831830125e+00
8.320390105970894012e+00 -4.072299864315159112e+00 -4.077387597856791501e+00 -4.030935748658373008e+00 -4.057546985216385238e+00 -3.969081311837700188e+00
8.338235491577233205e+00 -4.072295398512582487e+00 -4.077394452182943496e+00 -4.030964289426730573e+00 -4.057495222207694319e+00 -3.969098411707982610e+00
8.356070951951542369e+00 -4.072338722710879821e+00 -4.077394854150146131e+00 -4.030965781173007301e+00 -4.057599708930086813e+00 -3.969232896996658155e+00
8.373930676562576281e+00 -4.072328653176515267e+00 -4.077336407576334310e+00 -4.030853586484576923e+00 -4.057566350183696713e+00 -3.969169288669029072e+00
8.391778841280045143e+00 -4.072589968256331794e+00 -4.077621869648577757e+00 -4.031102590418511156e+00 -4.057875269677643892e+00 -3.969400247892991285e+00
8.409627224294087711e+00 -4.072798609625488453e+00 -4.077795526863543074e+00 -4.031169879500722253e+00 -4.058038927976423516e+00 -3.969473391163250486e+00
8.427472434623339836e+00 -4.072847799180500772e+00 -4.077854267638535646e+00 -4.031151044533345384e+00 -4.057956577007785448e+00 -3.969398710894292304e+00
8.445305392353644081e+00 -4.072809358470666830e+00 -4.077824668487542326e+00 -4.031192757746441480e+00 -4.057973554707361430e+00 -3.969448532040070088e+00
8.463146333858198034e+00 -4.072751390985957620e+00 -4.077781009950106395e+00 -4.031208896156827315e+00 -4.058054325785923844e+00 -3.969517502383079322e+00
8.481009010345603727e+00 -4.072494865576536505e+00 -4.077502259499370396e+00 -4.030926997231961906e+00 -4.057772309271326705e+00 -3.969271178314896620e+00
8.498875074050465273e+00 -4.073127421273559534e+00 -4.078088496366127913e+00 -4.031494147028334751e+00 -4.058440995166474607e+00 -3.969900519469776512e+00
8.516736993938959444e+00 -4.074029475037344028e+00 -4.078910603641883625e+00 -4.032334839095550905e+00 -4.059344982923501988e+00 -3.970868034384105627e+00
8.534612899197698610e+00 -4.074072613236079832e+00 -4.078976403019776598e+00 -4.032383045971461577e+00 -4.059386615257298381e+00 -3.970908667622077282e+00
8.552485825726414248e+00 -4.073014081879011705e+00 -4.077911570271549380e+00 -4.031307899180653465e+00 -4.058249135704260269e+00 -3.969814918236736823e+00
8.570320684269397304e+00 -4.073914911466965272e+00 -4.078813651580539101e+00 -4.032152747027206274e+00 -4.059129572164460242e+00 -3.970683535303289879e+00
8.588213592182210476e+00 -4.073906017941290258e+00 -4.078781814506122316e+00 -4.032100297398374167e+00 -4.059200793869258028e+00 -3.970725907938270627e+00
8.606094237373541844e+00 -4.073910196960138563e+00 -4.078787061951615556e+00 -4.032066814003747446e+00 -4.059205165979704155e+00 -3.970734239037573499e+00
8.623967740248369651e+00 -4.074961890927000674e+00 -4.079873808794490131e+00 -4.033134150884531977e+00 -4.060325336565528076e+00 -3.971827404547782159e+00
8.641759702780035468e+00 -4.074973929833495490e+00 -4.079878297427910638e+00 -4.033068879402711637e+00 -4.060169475359891145e+00 -3.971715115733759127e+00
8.659549236683041329e+00 -4.075377235266418374e+00 -4.080336408933526116e+00 -4.033575575102699595e+00 -4.060651419528372941e+00 -3.972241267497262029e+00
8.677391495239106689e+00 -4.076249862481473585e+00 -4.081270594287545350e+00 -4.034571221343378866e+00 -4.061418053922084326e+00 -3.973072994633493060e+00
8.711456074256894055e+00 -4.076233934075993659e+00 -4.081240459536028098e+00 -4.034566975607102535e+00 -4.061405991902142354e+00 -3.973139089854156758e+00
8.745183553888777439e+00 -4.076278447792172521e+00 -4.081294346659626981e+00 -4.034543712337669952e+00 -4.061374590684137864e+00 -3.973055881766772046e+00
8.763184678238037151e+00 -4.076467697878359608e+00 -4.081453430142387262e+00 -4.034719304615664193e+00 -4.061610728870826748e+00 -3.973305473736508553e+00
8.781063136888249687e+00 -4.076482978571159599e+00 -4.081464271935722365e+00 -4.034752337495951302e+00 -4.061729331517184960e+00 -3.973408705263129281e+00
8.798810241232532192e+00 -4.076671431752565411e+00 -4.081606735059656543e+00 -4.034938426321867944e+00 -4.061936771689763859e+00 -3.973675828159134671e+00
8.816565842453556456e+00 -4.076817622661454976e+00 -4.081770920148928283e+00 -4.035215742445787512e+00 -4.062106237105410855e+00 -3.973933148799437376e+00
8.834259523117435009e+00 -4.077850255424613657e+00 -4.082841848052902733e+00 -4.036264111366895335e+00 -4.063092179060456388e+00 -3.974935236569365316e+00
8.851956090272242506e+00 -4.077708921056893310e+00 -4.082739492351866062e+00 -4.036133909490963845e+00 -4.062929530690324142e+00 -3.974735244522888955e+00
8.869664899619651877e+00 -4.077710010357097126e+00 -4.082793130538552973e+00 -4.036164628363694717e+00 -4.062929784735023198e+00 -3.974661589668914807e+00
8.887408484234132544e+00 -4.078095821705164603e+00 -4.083174290293241526e+00 -4.036636558333280611e+00 -4.063471824933829524e+00 -3.975248267768352939e+00
8.905158380644284222e+00 -4.079093023823397779e+00 -4.084189665696744242e+00 -4.037694059783131451e+00 -4.064513879755968340e+00 -3.976294439301527817e+00
8.922892725576513584e+00 -4.078687623186868727e+00 -4.083744504200215175e+00 -4.037205497262697840e+00 -4.064185398910295177e+00 -3.975890340761011998e+00
8.940679225876408509e+00 -4.078475361780261821e+00 -4.083540049265602434e+00 -4.036992789905283985e+00 -4.064023542169815428e+00 -3.975713041241174306e+00
8.958468498688739956e+00 -4.078412830879323714e+00 -4.083500107232218568e+00 -4.036943693727301330e+00 -4.064044859906977614e+00 -3.975620773198679014e+00
8.976296378543178633e+00 -4.078397617203347814e+00 -4.083499701831039275e+00 -4.036991584819315193e+00 -4.064024743609399692e+00 -3.975619370424212207e+00
8.994118378284218451e+00 -4.078277020940118902e+00 -4.083409284674839768e+00 -4.036850493931404493e+00 -4.063856452174732681e+00 -3.975409655420675925e+00
9.011971784361193727e+00 -4.078295310679712848e+00 -4.083419429267916456e+00 -4.036849254966923262e+00 -4.063842990669048305e+00 -3.975386898030436544e+00
9.029819542644595742e+00 -4.078252716516064247e+00 -4.083379705295818951e+00 -4.036861526114528864e+00 -4.063871155619015241e+00 -3.975450974475695176e+00
9.047712463036905461e+00 -4.078208915216085195e+00 -4.083403900539037679e+00 -4.036876170877361503e+00 -4.063919846882940945e+00 -3.975442178035474949e+00
9.065578470636294739e+00 -4.077107234220005871e+00 -4.082287170704697488e+00 -4.035824396319708462e+00 -4.062877833879224632e+00 -3.974387234307917183e+00
9.083442927774763476e+00 -4.078187290829200506e+00 -4.083404054454486953e+00 -4.036929429501534550e+00 -4.063914289152195991e+00 -3.975435823402564406e+00
9.101311002321924803e+00 -4.078266437764442642e+00 -4.083408956751275909e+00 -4.036948522381376137e+00 -4.063976620736918122e+00 -3.975514127637660877e+00
9.119165855222599149e+00 -4.077812842314413544e+00 -4.082943199103837628e+00 -4.036508516901178290e+00 -4.063658715751300221e+00 -3.975162393063767396e+00
9.137026661409025863e+00 -4.076745150286917863e+00 -4.081877731683810850e+00 -4.035514238477262872e+00 -4.062667674480108460e+00 -3.974187782238985278e+00
9.154893694081497557e+00 -4.077862764857141720e+00 -4.083045526489064159e+00 -4.036585496173952237e+00 -4.063740360487023473e+00 -3.975138351386343416e+00
9.172757687415789007e+00 -4.076843901391189462e+00 -4.081987062801143651e+00 -4.035524867545989380e+00 -4.062691462643558182e+00 -3.974161719590398878e+00
9.190651837886628428e+00 -4.076982131270695753e+00 -4.082197412598043584e+00 -4.035836526749320363e+00 -4.062835255850083094e+00 -3.974372514772820608e+00
9.208541492731381339e+00 -4.075859040372701969e+00 -4.081101813268141143e+00 -4.034837391774227733e+00 -4.061741210153246406e+00 -3.973334773630811334e+00
9.226429343256654647e+00 -4.075401600644973144e+00 -4.080608959224605314e+00 -4.034330265850234909e+00 -4.061296135587323164e+00 -3.972910479626747815e+00
9.244313947939362563e+00 -4.075966018294128190e+00 -4.081166286671415122e+00 -4.034967657703072419e+00 -4.061947531315983184e+00 -3.973612785094088107e+00
9.262202712564969076e+00 -4.076400623222720121e+00 -4.081610234721651409e+00 -4.035458929107146098e+00 -4.062417934478105508e+00 -3.974107091578387152e+00
9.280082942127812373e+00 -4.077285242980336122e+00 -4.082484978030656464e+00 -4.036285249307386636e+00 -4.063347739409154613e+00 -3.975001141036069274e+00
9.297963070525042895e+00 -4.077166001991389344e+00 -4.082346282427316453e+00 -4.036076765563578306e+00 -4.063034094193254120e+00 -3.974737918034615625e+00
9.315850444718130063e+00 -4.076241262634988871e+00 -4.081441345085746519e+00 -4.035231471168876816e+00 -4.062180840133515325e+00 -3.973894988851451426e+00
9.333745871901289348e+00 -4.075604766867413353e+00 -4.080826399944307070e+00 -4.034622270467342453e+00 -4.061615693484460721e+00 -3.973284724599377871e+00
9.351649752480915012e+00 -4.075326043686878563e+00 -4.080536496475497543e+00 -4.034346103519723670e+00 -4.061354736582452496e+00 -3.973045607236118215e+00
9.369530268903581316e+00 -4.074948615995944046e+00 -4.080141018458986579e+00 -4.033919539391370712e+00 -4.060913710231671025e+00 -3.972602555938048674e+00
9.387408440055322600e+00 -4.075341447091164859e+00 -4.080525791233647226e+00 -4.034332835908900350e+00 -4.061330804389274185e+00 -3.973057742197605879e+00
9.405293248585723020e+00 -4.075798023173510920e+00 -4.080953307624589854e+00 -4.034710057569919961e+00 -4.061878456051276842e+00 -3.973559672789570563e+00
9.423196465070864392e+00 -4.075753644364359829e+00 -4.080945516656603544e+00 -4.034763835918981911e+00 -4.061855061481571383e+00 -3.973612348481579293e+00
9.441103215641753366e+00 -4.075709052947819266e+00 -4.080920015463181727e+00 -4.034806374706021437e+00 -4.061921702367721210e+00 -3.973629674308085669e+00
9.459011691201922645e+00 -4.075740898841305082e+00 -4.080991762058715722e+00 -4.034789809498959379e+00 -4.061908972583058386e+00 -3.973533863606921290e+00
9.476908768295361440e+00 -4.076361256608497463e+00 -4.081723583979496084e+00 -4.035478697395531000e+00 -4.062466456937854353e+00 -3.974016958746504180e+00
9.494829262072176590e+00 -4.076339357749606762e+00 -4.081728721516418190e+00 -4.035443468032925196e+00 -4.062361888180020308e+00 -3.973885535766667587e+00
9.512770273221356376e+00 -4.076353179091053214e+00 -4.081675676433709654e+00 -4.035419355612004821e+00 -4.062377369905790125e+00 -3.973921718666882708e+00
9.530708939608832253e+00 -4.076036655748405124e+00 -4.081393709268105852e+00 -4.035235198631492715e+00 -4.062091743907777719e+00 -3.973692321857776655e+00
9.548646685066065842e+00 -4.076044227383478713e+00 -4.081353076312279171e+00 -4.035166295342897946e+00 -4.062182545257455146e+00 -3.973696456504955510e+00
9.566600134363355323e+00 -4.076047382346994041e+00 -4.081348583201043212e+00 -4.035155937506865520e+00 -4.062204702295001191e+00 -3.973686985818586148e+00
9.584565800222728527e+00 -4.075990206230297730e+00 -4.081268944908067908e+00 -4.035085724485239389e+00 -4.062159378005148369e+00 -3.973670229890533978e+00
